,beliefself1_100,beliefself2_100,beliefself3_100,beliefself4_100,beliefself5_100,beliefself6_100,beliefself7_100,beliefself8_100,beliefself9_100,beliefothers1_100,beliefothers2_100,beliefothers3_100,beliefothers4_100,beliefothers5_100,beliefothers6_100,beliefothers7_100,beliefothers8_100,beliefothers9_100,emocomp1_100,emocomp2_100,emocomp3_100,emocomp4_100,emocomp5_100,emocomp6_100,emocomp7_100,emocomp8_100,emocomp9_100,engaged1_100,engaged2_100,engaged3_100,engaged4_100,engaged5_100,engaged6_100,engaged7_100,engaged8_100,engaged9_100,psydis1_100,psydis2_100,psydis3_100,psydis4_100,psydis5_100,psydis6_100,psydis7_100,psydis8_100,psydis9_100,psydis10_100,suicidal,homobully,transbully,ethnic,grade,a3,sch_id,formnum
3752,33.333332,100.0,100.0,66.666664,33.333332,100.0,100.0,100.0,33.333332,100.0,33.333332,100.0,66.666664,,66.666664,66.666664,66.666664,66.666664,100.0,0.0,66.666664,0.0,0.0,100.0,33.333332,33.333332,33.333332,100.0,33.333332,33.333332,100.0,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,0.0,0.0,33.333332,0.0,0.0,,0.0,0.0,Hispanic,7th,Male,869.0,61711786
3753,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,33.333332,33.333332,66.666664,100.0,100.0,100.0,33.333332,33.333332,33.333332,66.666664,66.666664,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,33.333332,0.0,33.333332,33.333332,0.0,,0.0,0.0,Hispanic,7th,Female,869.0,61722955
3756,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,100.0,66.666664,100.0,100.0,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,33.333332,66.666664,33.333332,33.333332,100.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,7th,Female,871.0,61288133
3878,66.666664,33.333332,33.333332,33.333332,100.0,66.666664,33.333332,0.0,33.333332,100.0,66.666664,66.666664,0.0,0.0,33.333332,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,33.333332,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,100.0,100.0,33.333332,66.666664,66.666664,33.333332,0.0,66.666664,33.333332,33.333332,1.0,1.0,1.0,Mixed,11th,Female,897.0,60856869
3883,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,33.333332,100.0,66.666664,66.666664,66.666664,33.333332,0.0,33.333332,66.666664,33.333332,33.333332,100.0,100.0,100.0,33.333332,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,33.333332,66.666664,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,1.0,0.0,0.0,Hispanic,12th,Male,897.0,60857257
3897,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,66.666664,0.0,0.0,100.0,100.0,0.0,66.666664,0.0,0.0,1.0,2.0,2.0,Hispanic,11th,Male,899.0,61176331
3900,66.666664,66.666664,100.0,0.0,0.0,0.0,100.0,66.666664,33.333332,66.666664,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,33.333332,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,66.666664,100.0,66.666664,33.333332,0.0,66.666664,0.0,100.0,33.333332,100.0,33.333332,33.333332,100.0,0.0,0.0,0.0,Hispanic,10th,Female,899.0,61366010
3902,33.333332,66.666664,100.0,100.0,0.0,100.0,66.666664,66.666664,66.666664,0.0,0.0,0.0,100.0,33.333332,100.0,66.666664,66.666664,0.0,66.666664,66.666664,,100.0,33.333332,66.666664,33.333332,100.0,100.0,66.666664,33.333332,66.666664,100.0,100.0,66.666664,100.0,66.666664,66.666664,100.0,66.666664,0.0,66.666664,66.666664,0.0,0.0,66.666664,0.0,,0.0,0.0,0.0,Hispanic,12th,Male,899.0,61730372
3903,100.0,100.0,66.666664,66.666664,100.0,66.666664,66.666664,33.333332,33.333332,33.333332,100.0,66.666664,100.0,100.0,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,,33.333332,33.333332,100.0,66.666664,0.0,66.666664,33.333332,66.666664,,0.0,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,Hispanic,9th,,899.0,61730446
3906,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White,9th,Male,899.0,61726417
3909,100.0,66.666664,0.0,0.0,33.333332,0.0,100.0,66.666664,66.666664,66.666664,0.0,66.666664,33.333332,0.0,0.0,66.666664,100.0,66.666664,0.0,100.0,33.333332,33.333332,100.0,33.333332,66.666664,33.333332,33.333332,100.0,0.0,66.666664,100.0,100.0,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,0.0,33.333332,33.333332,100.0,1.0,0.0,0.0,Mixed,11th,Male,899.0,61677457
3910,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Hispanic,9th,Male,899.0,61717791
3911,33.333332,0.0,0.0,33.333332,0.0,33.333332,33.333332,33.333332,100.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,33.333332,33.333332,66.666664,33.333332,0.0,0.0,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,33.333332,66.666664,33.333332,66.666664,0.0,33.333332,0.0,33.333332,66.666664,100.0,66.666664,66.666664,33.333332,0.0,33.333332,33.333332,66.666664,0.0,1.0,1.0,White,10th,Male,899.0,61272446
3971,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,0.0,33.333332,33.333332,66.666664,66.666664,66.666664,0.0,100.0,33.333332,33.333332,66.666664,66.666664,0.0,0.0,33.333332,0.0,0.0,66.666664,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,33.333332,66.666664,66.666664,0.0,100.0,66.666664,66.666664,66.666664,33.333332,0.0,66.666664,66.666664,66.666664,33.333332,0.0,1.0,1.0,Asian,9th,,917.0,66101081
3972,,,66.666664,,66.666664,33.333332,,,,33.333332,0.0,0.0,,66.666664,66.666664,,,66.666664,100.0,,,33.333332,,33.333332,,33.333332,,,66.666664,66.666664,100.0,100.0,66.666664,33.333332,,,,,,,,,,,,,0.0,0.0,0.0,Asian,11th,,917.0,67121320
3993,100.0,33.333332,66.666664,100.0,66.666664,,33.333332,33.333332,33.333332,66.666664,33.333332,66.666664,0.0,33.333332,66.666664,33.333332,100.0,0.0,66.666664,0.0,0.0,,0.0,33.333332,66.666664,,33.333332,66.666664,66.666664,,66.666664,,66.666664,,100.0,0.0,33.333332,,66.666664,,,0.0,33.333332,66.666664,,33.333332,0.0,0.0,0.0,,9th,,928.0,67550232
3995,,,,,,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,1.0,2.0,2.0,Mixed,9th,,928.0,68148076
3996,33.333332,66.666664,100.0,66.666664,100.0,66.666664,33.333332,66.666664,66.666664,100.0,100.0,100.0,66.666664,66.666664,33.333332,100.0,100.0,100.0,66.666664,66.666664,66.666664,100.0,100.0,100.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,100.0,66.666664,66.666664,0.0,,33.333332,33.333332,66.666664,66.666664,0.0,66.666664,100.0,33.333332,33.333332,100.0,66.666664,0.0,2.0,1.0,Asian,9th,,928.0,66420893
3997,33.333332,100.0,100.0,100.0,100.0,0.0,100.0,33.333332,0.0,66.666664,66.666664,66.666664,33.333332,100.0,66.666664,100.0,100.0,100.0,100.0,66.666664,66.666664,100.0,33.333332,33.333332,66.666664,33.333332,66.666664,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,0.0,0.0,0.0,Mixed,9th,,928.0,67601861
3998,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,33.333332,0.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,100.0,100.0,100.0,33.333332,0.0,0.0,66.666664,33.333332,33.333332,33.333332,66.666664,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,2.0,2.0,Mixed,9th,,928.0,67071904
4004,66.666664,66.666664,100.0,0.0,66.666664,66.666664,33.333332,66.666664,33.333332,0.0,0.0,0.0,66.666664,66.666664,33.333332,0.0,66.666664,100.0,0.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,0.0,66.666664,66.666664,0.0,66.666664,66.666664,66.666664,33.333332,66.666664,100.0,0.0,33.333332,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,33.333332,0.0,1.0,2.0,Hispanic,11th,,928.0,68116077
4034,66.666664,100.0,100.0,33.333332,100.0,66.666664,100.0,0.0,100.0,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,0.0,0.0,33.333332,66.666664,66.666664,100.0,0.0,100.0,100.0,100.0,100.0,100.0,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,100.0,100.0,33.333332,33.333332,66.666664,66.666664,33.333332,66.666664,100.0,33.333332,1.0,1.0,1.0,White,9th,,935.0,67420169
4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,66.666664,100.0,0.0,66.666664,0.0,1.0,2.0,2.0,Hispanic,9th,,935.0,67420257
4037,0.0,0.0,0.0,0.0,0.0,100.0,33.333332,0.0,0.0,33.333332,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,66.666664,100.0,66.666664,100.0,100.0,100.0,33.333332,66.666664,100.0,66.666664,1.0,2.0,2.0,,11th,,935.0,69278629
4452,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,Asian,12th,Male,1081.0,62112448
4465,,,,,,,,,,100.0,100.0,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,Mixed,11th,Male,1084.0,61674602
4466,,,,,,,,,,66.666664,66.666664,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,Mixed,9th,Male,1084.0,61661227
4467,,,,,,,,,,100.0,66.666664,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,Hispanic,9th,Male,1084.0,61665533
4468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,2.0,2.0,Hispanic,10th,Female,1084.0,61683977
4491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,Asian,10th,Male,1088.0,61872779
4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.0,61772980
4493,66.666664,66.666664,66.666664,100.0,0.0,33.333332,0.0,0.0,100.0,33.333332,33.333332,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,33.333332,33.333332,100.0,33.333332,33.333332,33.333332,0.0,33.333332,0.0,66.666664,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,2.0,2.0,White,10th,Male,1088.0,61872685
4494,0.0,33.333332,0.0,0.0,0.0,0.0,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,0.0,0.0,0.0,33.333332,33.333332,0.0,0.0,0.0,0.0,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,1.0,0.0,0.0,White,10th,Female,1088.0,61873683
4531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,Hispanic,9th,Male,1097.0,62141680
4536,66.666664,66.666664,66.666664,66.666664,66.666664,,33.333332,33.333332,33.333332,100.0,66.666664,66.666664,33.333332,0.0,0.0,100.0,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,33.333332,66.666664,33.333332,33.333332,33.333332,66.666664,33.333332,66.666664,33.333332,33.333332,33.333332,66.666664,100.0,33.333332,33.333332,100.0,100.0,66.666664,66.666664,66.666664,0.0,1.0,0.0,0.0,Hispanic,11th,Female,1097.0,62327247
4538,33.333332,33.333332,33.333332,66.666664,100.0,33.333332,0.0,33.333332,33.333332,100.0,33.333332,33.333332,0.0,0.0,0.0,100.0,100.0,100.0,33.333332,33.333332,66.666664,100.0,66.666664,100.0,66.666664,66.666664,66.666664,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,Hispanic,11th,Female,1098.0,62141294
4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,66.666664,66.666664,33.333332,66.666664,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,2.0,2.0,Hispanic,9th,Male,1098.0,62230864
4545,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,66.666664,33.333332,0.0,33.333332,100.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,1.0,2.0,Hispanic,9th,,1098.0,62236740
4546,0.0,33.333332,66.666664,33.333332,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,0.0,0.0,,,,,,,,,,33.333332,,33.333332,,,,100.0,,,,,33.333332,,,,66.666664,,,,,,,33.333332,66.666664,66.666664,1.0,1.0,1.0,Asian,11th,Male,1098.0,62146676
4549,0.0,33.333332,66.666664,100.0,33.333332,0.0,66.666664,100.0,100.0,66.666664,33.333332,33.333332,33.333332,100.0,66.666664,0.0,33.333332,0.0,66.666664,0.0,33.333332,66.666664,,0.0,0.0,100.0,66.666664,33.333332,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,,33.333332,0.0,66.666664,0.0,33.333332,66.666664,33.333332,0.0,0.0,0.0,Mixed,9th,Male,1098.0,62236624
4553,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,9th,Male,1099.0,61559320
4554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,9th,Male,1099.0,61572500
4557,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,9th,Male,1099.0,61569391
4579,66.666664,33.333332,100.0,33.333332,33.333332,66.666664,66.666664,33.333332,66.666664,100.0,66.666664,33.333332,66.666664,33.333332,66.666664,0.0,66.666664,0.0,33.333332,33.333332,66.666664,0.0,0.0,0.0,33.333332,0.0,66.666664,33.333332,33.333332,0.0,100.0,33.333332,66.666664,0.0,66.666664,100.0,0.0,66.666664,100.0,33.333332,100.0,33.333332,66.666664,33.333332,66.666664,0.0,1.0,1.0,1.0,Hispanic,12th,Female,1101.0,62197058
4584,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,100.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,11th,Female,1102.0,62334817
4586,,,,,,,,,,66.666664,66.666664,66.666664,,,,66.666664,,,66.666664,,,,,,,,,,,,,,66.666664,,,,,66.666664,,,,,,,,,0.0,,0.0,Hispanic,10th,Female,1102.0,63260056
4589,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,Hispanic,12th,Female,1102.0,63203577
4592,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White,11th,Female,1102.0,63258619
4594,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Hispanic,11th,Female,1102.0,63241919
4597,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,1.0,,0.0,Hispanic,12th,Male,1102.0,62150554
4599,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,,,,,,,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,,,,,,,,,,,1.0,0.0,0.0,Mixed,10th,Female,1102.0,63202126
4600,66.666664,66.666664,66.666664,66.666664,100.0,100.0,100.0,66.666664,66.666664,100.0,100.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,100.0,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,33.333332,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,66.666664,33.333332,33.333332,33.333332,0.0,33.333332,0.0,0.0,33.333332,1.0,0.0,0.0,Mixed,12th,Male,1102.0,63202426
4601,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,100.0,33.333332,33.333332,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,33.333332,33.333332,100.0,100.0,33.333332,33.333332,100.0,100.0,33.333332,33.333332,100.0,33.333332,100.0,0.0,0.0,0.0,Hispanic,9th,Female,1102.0,61731130
4603,33.333332,33.333332,33.333332,0.0,66.666664,66.666664,66.666664,33.333332,33.333332,0.0,66.666664,66.666664,100.0,,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,100.0,33.333332,33.333332,66.666664,33.333332,66.666664,66.666664,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,33.333332,0.0,0.0,0.0,Hispanic,,Female,1102.0,63260270
4605,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,Hispanic,9th,Female,1103.0,62337762
