,beliefself1_100,beliefself2_100,beliefself3_100,beliefself4_100,beliefself5_100,beliefself6_100,beliefself7_100,beliefself8_100,beliefself9_100,beliefothers1_100,beliefothers2_100,beliefothers3_100,beliefothers4_100,beliefothers5_100,beliefothers6_100,beliefothers7_100,beliefothers8_100,beliefothers9_100,emocomp1_100,emocomp2_100,emocomp3_100,emocomp4_100,emocomp5_100,emocomp6_100,emocomp7_100,emocomp8_100,emocomp9_100,engaged1_100,engaged2_100,engaged3_100,engaged4_100,engaged5_100,engaged6_100,engaged7_100,engaged8_100,engaged9_100,psydis1_100,psydis2_100,psydis3_100,psydis4_100,psydis5_100,psydis6_100,psydis7_100,psydis8_100,psydis9_100,psydis10_100,suicidal,homobully,transbully,ethnic,grade,a3,sch_id,formnum
4606,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White,9th,Male,1103.0,62324030
4608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,66.666664,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,2.0,,Hispanic,10th,Male,1103.0,62144507
4611,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,2.0,2.0,Hispanic,12th,Male,1103.0,62270362
4612,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,,,,,,,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,Hispanic,9th,Female,1103.0,62338059
4613,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,33.333332,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,0.0,33.333332,66.666664,33.333332,66.666664,0.0,33.333332,33.333332,33.333332,66.666664,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,66.666664,0.0,33.333332,33.333332,0.0,0.0,33.333332,33.333332,66.666664,0.0,33.333332,0.0,33.333332,33.333332,66.666664,1.0,1.0,1.0,Hispanic,11th,Female,1103.0,61900505
4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.333332,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Hispanic,9th,Male,1103.0,62327467
4617,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,33.333332,33.333332,66.666664,33.333332,100.0,33.333332,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,33.333332,33.333332,100.0,66.666664,33.333332,66.666664,100.0,33.333332,0.0,33.333332,33.333332,33.333332,66.666664,66.666664,0.0,0.0,66.666664,0.0,0.0,1.0,0.0,Mixed,11th,Male,1103.0,61880609
4624,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White,10th,Male,1103.0,63101947
4626,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,100.0,33.333332,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,100.0,100.0,66.666664,100.0,33.333332,0.0,66.666664,33.333332,,0.0,0.0,White,8th,Male,1104.0,61668666
4630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,Hispanic,8th,Male,1104.0,61663743
4631,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,0.0,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,,0.0,0.0,Hispanic,8th,Male,1105.0,63170212
4634,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,,,,,,,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,,33.333332,33.333332,33.333332,33.333332,33.333332,,,,1.0,1.0,Hispanic,8th,Male,1105.0,63261947
4636,33.333332,66.666664,66.666664,33.333332,33.333332,0.0,0.0,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,33.333332,33.333332,100.0,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,0.0,66.666664,33.333332,100.0,100.0,66.666664,33.333332,33.333332,33.333332,66.666664,66.666664,,1.0,1.0,White,8th,,1106.0,62099161
4639,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,0.0,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,66.666664,100.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,White,8th,Male,1106.0,62099645
4641,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,33.333332,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,33.333332,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,0.0,100.0,0.0,0.0,0.0,66.666664,0.0,0.0,0.0,0.0,,2.0,0.0,White,8th,Male,1106.0,62105713
4643,66.666664,33.333332,66.666664,66.666664,100.0,66.666664,33.333332,33.333332,33.333332,100.0,66.666664,33.333332,,,,,,,66.666664,66.666664,100.0,66.666664,33.333332,33.333332,66.666664,100.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,100.0,66.666664,100.0,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,,33.333332,66.666664,0.0,,0.0,0.0,Hispanic,7th,Female,1107.0,62115349
4644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Hispanic,7th,Female,1107.0,63253766
4646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,Hispanic,8th,Male,1107.0,63176963
4649,100.0,100.0,100.0,0.0,100.0,100.0,33.333332,0.0,33.333332,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,33.333332,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,0.0,0.0,White,8th,Male,1107.0,63176535
4651,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Hispanic,7th,Male,1107.0,62100714
4735,66.666664,33.333332,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,66.666664,33.333332,33.333332,100.0,66.666664,66.666664,33.333332,66.666664,33.333332,66.666664,66.666664,33.333332,100.0,66.666664,100.0,66.666664,33.333332,33.333332,0.0,0.0,0.0,100.0,100.0,33.333332,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,0.0,0.0,Asian,7th,Female,1123.0,65260292
4855,0.0,66.666664,66.666664,0.0,0.0,33.333332,33.333332,33.333332,66.666664,33.333332,33.333332,33.333332,0.0,0.0,0.0,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,100.0,100.0,100.0,66.666664,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,66.666664,0.0,0.0,0.0,100.0,100.0,100.0,66.666664,100.0,66.666664,100.0,100.0,66.666664,100.0,1.0,2.0,2.0,Mixed,10th,,1160.0,65757223
4857,0.0,0.0,0.0,0.0,0.0,66.666664,0.0,66.666664,33.333332,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,100.0,33.333332,33.333332,66.666664,66.666664,66.666664,100.0,100.0,66.666664,100.0,66.666664,66.666664,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,1.0,2.0,White,9th,Female,1160.0,65798143
4861,0.0,0.0,66.666664,0.0,33.333332,0.0,33.333332,66.666664,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,66.666664,100.0,0.0,0.0,33.333332,33.333332,100.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,100.0,66.666664,66.666664,1.0,2.0,2.0,Hispanic,,Female,1160.0,65803823
4863,100.0,100.0,33.333332,100.0,33.333332,66.666664,100.0,100.0,100.0,66.666664,100.0,100.0,33.333332,33.333332,33.333332,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,100.0,100.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,33.333332,66.666664,66.666664,33.333332,66.666664,100.0,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,0.0,0.0,2.0,1.0,White,10th,Female,1160.0,65740780
4864,66.666664,66.666664,100.0,100.0,66.666664,33.333332,0.0,66.666664,33.333332,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,66.666664,100.0,100.0,33.333332,100.0,100.0,66.666664,66.666664,100.0,66.666664,0.0,100.0,100.0,100.0,33.333332,33.333332,33.333332,100.0,33.333332,33.333332,66.666664,0.0,66.666664,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,11th,Male,1160.0,65743446
4952,0.0,33.333332,66.666664,0.0,0.0,0.0,0.0,0.0,66.666664,66.666664,0.0,66.666664,33.333332,0.0,0.0,100.0,33.333332,66.666664,100.0,0.0,66.666664,33.333332,66.666664,66.666664,33.333332,100.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,1.0,1.0,Hispanic,9th,Female,1189.0,62518612
4956,33.333332,33.333332,33.333332,66.666664,33.333332,0.0,0.0,0.0,0.0,0.0,100.0,33.333332,33.333332,0.0,33.333332,100.0,100.0,100.0,66.666664,33.333332,33.333332,100.0,100.0,100.0,0.0,66.666664,0.0,33.333332,66.666664,66.666664,100.0,100.0,100.0,0.0,0.0,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,1.0,1.0,White,11th,Male,1189.0,62516478
4960,66.666664,100.0,100.0,100.0,100.0,100.0,33.333332,66.666664,0.0,66.666664,100.0,100.0,33.333332,66.666664,33.333332,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,100.0,,0.0,0.0,White,11th,Female,1191.0,62441804
4964,66.666664,100.0,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,0.0,66.666664,100.0,100.0,66.666664,100.0,66.666664,100.0,100.0,100.0,66.666664,66.666664,33.333332,66.666664,66.666664,33.333332,33.333332,0.0,33.333332,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,0.0,33.333332,33.333332,33.333332,66.666664,100.0,0.0,33.333332,100.0,0.0,0.0,0.0,0.0,White,11th,Female,1191.0,62423132
4968,33.333332,66.666664,66.666664,100.0,100.0,66.666664,33.333332,66.666664,33.333332,100.0,100.0,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,33.333332,0.0,100.0,66.666664,100.0,66.666664,33.333332,33.333332,66.666664,33.333332,0.0,66.666664,66.666664,66.666664,33.333332,33.333332,0.0,33.333332,100.0,33.333332,33.333332,33.333332,66.666664,0.0,33.333332,66.666664,0.0,,0.0,1.0,White,7th,Female,1192.0,62418330
5247,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,Hispanic,12th,Female,1281.0,65289698
5249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,Pacific Islander,,Male,1282.0,64534683
5251,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,33.333332,100.0,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,66.666664,66.666664,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Asian,11th,Male,1282.0,64534263
5252,,,,,,,,,,33.333332,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,Mixed,9th,Male,1282.0,64534551
5253,33.333332,66.666664,66.666664,33.333332,66.666664,66.666664,33.333332,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,66.666664,33.333332,66.666664,66.666664,100.0,66.666664,33.333332,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,100.0,100.0,33.333332,66.666664,66.666664,66.666664,100.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,100.0,66.666664,66.666664,66.666664,66.666664,100.0,0.0,2.0,2.0,White,9th,Male,1282.0,64534258
5255,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,2.0,Hispanic,11th,Female,1283.0,64090722
5256,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,1.0,0.0,0.0,Hispanic,11th,Male,1283.0,63950279
5258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,66.666664,66.666664,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,9th,Female,1283.0,64370502
5260,0.0,33.333332,66.666664,100.0,33.333332,0.0,66.666664,,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,0.0,33.333332,100.0,66.666664,0.0,33.333332,66.666664,100.0,66.666664,33.333332,0.0,33.333332,66.666664,100.0,66.666664,33.333332,0.0,33.333332,66.666664,100.0,0.0,0.0,0.0,Hispanic,11th,Male,1283.0,64095953
5261,,,,,,,,,,33.333332,33.333332,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,Hispanic,11th,Male,1283.0,64099780
5269,,,,,,,,,,33.333332,33.333332,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,Hispanic,10th,Female,1285.0,64364885
5272,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,Hispanic,9th,Male,1285.0,64317447
5274,,,,,,,,,,33.333332,33.333332,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,Hispanic,11th,Male,1285.0,64185141
5276,33.333332,33.333332,33.333332,0.0,100.0,33.333332,0.0,66.666664,0.0,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,66.666664,66.666664,33.333332,100.0,33.333332,33.333332,100.0,33.333332,66.666664,1.0,0.0,0.0,Pacific Islander,,Female,1285.0,64321020
5279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,White,11th,Male,1285.0,64543043
5280,,,,,,,,,,33.333332,100.0,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,Hispanic,9th,Male,1285.0,64437044
5281,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,100.0,33.333332,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,100.0,66.666664,100.0,66.666664,100.0,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,1.0,0.0,0.0,Native American,9th,Male,1286.0,64132471
5282,,,,,,,,,,66.666664,66.666664,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,Hispanic,9th,Female,1286.0,64188164
5283,,100.0,100.0,100.0,66.666664,66.666664,100.0,100.0,33.333332,,,0.0,0.0,100.0,66.666664,66.666664,66.666664,0.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,33.333332,100.0,33.333332,100.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Hispanic,12th,Male,1286.0,64934954
5284,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,1.0,2.0,2.0,Hispanic,11th,Male,1287.0,64358462
5291,,,,,,,,,,33.333332,33.333332,33.333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,Hispanic,11th,Male,1287.0,64532544
5295,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,100.0,66.666664,100.0,66.666664,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,9th,Female,1288.0,64578543
5298,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,100.0,100.0,100.0,66.666664,33.333332,100.0,33.333332,66.666664,33.333332,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,1.0,0.0,1.0,Hispanic,9th,Female,1288.0,64570900
5391,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,Hispanic,9th,Male,1317.0,65473796
5393,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,33.333332,66.666664,,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,0.0,0.0,0.0,Hispanic,9th,Male,1317.0,65493151
5395,0.0,66.666664,66.666664,66.666664,33.333332,66.666664,33.333332,66.666664,66.666664,100.0,100.0,100.0,0.0,66.666664,100.0,100.0,100.0,100.0,33.333332,0.0,66.666664,66.666664,66.666664,33.333332,66.666664,100.0,100.0,0.0,100.0,100.0,66.666664,66.666664,66.666664,100.0,66.666664,0.0,66.666664,66.666664,,0.0,66.666664,100.0,0.0,0.0,100.0,66.666664,0.0,0.0,0.0,Hispanic,11th,Female,1317.0,65535808
